run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20251226-14:24:06-81708,runattr,,,configname,General,,
General-0-20251226-14:24:06-81708,runattr,,,datetime,20251226-14:24:06,,
General-0-20251226-14:24:06-81708,runattr,,,datetimef,20251226-142406,,
General-0-20251226-14:24:06-81708,runattr,,,experiment,General,,
General-0-20251226-14:24:06-81708,runattr,,,inifile,omnetpp.ini,,
General-0-20251226-14:24:06-81708,runattr,,,iterationvars,,,
General-0-20251226-14:24:06-81708,runattr,,,iterationvarsd,,,
General-0-20251226-14:24:06-81708,runattr,,,iterationvarsf,,,
General-0-20251226-14:24:06-81708,runattr,,,measurement,,,
General-0-20251226-14:24:06-81708,runattr,,,network,src.AdhocNetwork1,,
General-0-20251226-14:24:06-81708,runattr,,,processid,81708,,
General-0-20251226-14:24:06-81708,runattr,,,repetition,0,,
General-0-20251226-14:24:06-81708,runattr,,,replication,#0,,
General-0-20251226-14:24:06-81708,runattr,,,resultdir,results,,
General-0-20251226-14:24:06-81708,runattr,,,runnumber,0,,
General-0-20251226-14:24:06-81708,runattr,,,seedset,0,,
General-0-20251226-14:24:06-81708,config,,,image-path,../../../inet4.5/images,,
General-0-20251226-14:24:06-81708,config,,,repeat,5,,
General-0-20251226-14:24:06-81708,config,,,network,src.AdhocNetwork1,,
General-0-20251226-14:24:06-81708,config,,,sim-time-limit,50s,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].ipv4.arp.typename,GlobalArp,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].numApps,3,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].typename,src.cluster.ClusterApp,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].localPort,4000,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].destPort,4000,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].helloInterval,1s,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].cfInterval,3s,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].hldTimeThreshold,1s,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].maxTrials,3,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].requestTimeout,1s,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[0].maxClusterSize,10,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].typename,src.tcp.RecordingTcpClientApp,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].delaySamplePeriod,1s,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].delayStaleWindow,3s,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].connectPort,1000,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].tOpen,"uniform(1s, 2s)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].tSend,"uniform(1s, 2s)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].thinkTime,"uniform(0s, 1s)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].idleInterval,"uniform(3s, 5s)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].sendBytes,200B,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].sendInterval,"uniform(1s, 2s)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[1].connectAddress,"""host["" + string((index + intuniform(1,24)) % 25) + ""]""",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[2].typename,TcpEchoApp,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].app[2].localPort,1000,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].typename,RouterWithMetrics,,
General-0-20251226-14:24:06-81708,config,,,**.metrics.samplePeriod,0.5s,,
General-0-20251226-14:24:06-81708,config,,,**.metrics.recordPerUtility,true,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].typename,WirelessInterface,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.transmitter.communicationRange,350m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.receiver.ignoreInterference,false,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.transmitter.interferenceRange,400m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.typename,UnitDiskRadio,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].mac.typename,CsmaCaMac,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].mac.ackTimeout,300us,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].mac.useAck,true,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].mac.fullDuplex,false,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].mac.headerLength,23B,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.typename,GaussMarkovMobility,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.alpha,0.7,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.speed,"uniform(5mps, 10mps)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.speedStdDev,1mps,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.angle,"uniform(0deg, 360deg)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.angleStdDev,10deg,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.margin,2m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].hasStatus,true,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].**.bitrate,1Mbps,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].forwarding,true,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.constraintAreaMinX,0m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.constraintAreaMinY,0m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.constraintAreaMinZ,0m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.constraintAreaMaxX,1250m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.constraintAreaMaxY,1250m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.constraintAreaMaxZ,0m,,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.initialX,"uniform(100m, 1150m)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].mobility.initialY,"uniform(100m, 1150m)",,
General-0-20251226-14:24:06-81708,config,,,*.host[*].wlan[0].radio.displayCommunicationRange,true,,
General-0-20251226-14:24:06-81708,config,,,*.configurator.config,"xml(""<config><interface hosts='**' address='10.0.0.x' netmask='255.255.255.0'/></config>"")",,
General-0-20251226-14:24:06-81708,config,,,*.configurator.addDefaultRoutes,false,,
General-0-20251226-14:24:06-81708,config,,,*.configurator.addStaticRoutes,false,,
General-0-20251226-14:24:06-81708,config,,,*.configurator.optimizeRoutes,false,,
General-0-20251226-14:24:06-81708,config,,,*.host*.ipv4.routingTable.netmaskRoutes,"""""",,
General-0-20251226-14:24:06-81708,config,,,*.linkVisualizer.*.displayLinks,false,,
General-1-20251226-14:24:05-81707,runattr,,,configname,General,,
General-1-20251226-14:24:05-81707,runattr,,,datetime,20251226-14:24:05,,
General-1-20251226-14:24:05-81707,runattr,,,datetimef,20251226-142405,,
General-1-20251226-14:24:05-81707,runattr,,,experiment,General,,
General-1-20251226-14:24:05-81707,runattr,,,inifile,omnetpp.ini,,
General-1-20251226-14:24:05-81707,runattr,,,iterationvars,,,
General-1-20251226-14:24:05-81707,runattr,,,iterationvarsd,,,
General-1-20251226-14:24:05-81707,runattr,,,iterationvarsf,,,
General-1-20251226-14:24:05-81707,runattr,,,measurement,,,
General-1-20251226-14:24:05-81707,runattr,,,network,src.AdhocNetwork1,,
General-1-20251226-14:24:05-81707,runattr,,,processid,81707,,
General-1-20251226-14:24:05-81707,runattr,,,repetition,1,,
General-1-20251226-14:24:05-81707,runattr,,,replication,#1,,
General-1-20251226-14:24:05-81707,runattr,,,resultdir,results,,
General-1-20251226-14:24:05-81707,runattr,,,runnumber,1,,
General-1-20251226-14:24:05-81707,runattr,,,seedset,1,,
General-1-20251226-14:24:05-81707,config,,,image-path,../../../inet4.5/images,,
General-1-20251226-14:24:05-81707,config,,,repeat,5,,
General-1-20251226-14:24:05-81707,config,,,network,src.AdhocNetwork1,,
General-1-20251226-14:24:05-81707,config,,,sim-time-limit,50s,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].ipv4.arp.typename,GlobalArp,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].numApps,3,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].typename,src.cluster.ClusterApp,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].localPort,4000,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].destPort,4000,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].helloInterval,1s,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].cfInterval,3s,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].hldTimeThreshold,1s,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].maxTrials,3,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].requestTimeout,1s,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[0].maxClusterSize,10,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].typename,src.tcp.RecordingTcpClientApp,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].delaySamplePeriod,1s,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].delayStaleWindow,3s,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].connectPort,1000,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].tOpen,"uniform(1s, 2s)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].tSend,"uniform(1s, 2s)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].thinkTime,"uniform(0s, 1s)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].idleInterval,"uniform(3s, 5s)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].sendBytes,200B,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].sendInterval,"uniform(1s, 2s)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[1].connectAddress,"""host["" + string((index + intuniform(1,24)) % 25) + ""]""",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[2].typename,TcpEchoApp,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].app[2].localPort,1000,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].typename,RouterWithMetrics,,
General-1-20251226-14:24:05-81707,config,,,**.metrics.samplePeriod,0.5s,,
General-1-20251226-14:24:05-81707,config,,,**.metrics.recordPerUtility,true,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].typename,WirelessInterface,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.transmitter.communicationRange,350m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.receiver.ignoreInterference,false,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.transmitter.interferenceRange,400m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.typename,UnitDiskRadio,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].mac.typename,CsmaCaMac,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].mac.ackTimeout,300us,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].mac.useAck,true,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].mac.fullDuplex,false,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].mac.headerLength,23B,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.typename,GaussMarkovMobility,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.alpha,0.7,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.speed,"uniform(5mps, 10mps)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.speedStdDev,1mps,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.angle,"uniform(0deg, 360deg)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.angleStdDev,10deg,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.margin,2m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].hasStatus,true,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].**.bitrate,1Mbps,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].forwarding,true,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.constraintAreaMinX,0m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.constraintAreaMinY,0m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.constraintAreaMinZ,0m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.constraintAreaMaxX,1250m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.constraintAreaMaxY,1250m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.constraintAreaMaxZ,0m,,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.initialX,"uniform(100m, 1150m)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].mobility.initialY,"uniform(100m, 1150m)",,
General-1-20251226-14:24:05-81707,config,,,*.host[*].wlan[0].radio.displayCommunicationRange,true,,
General-1-20251226-14:24:05-81707,config,,,*.configurator.config,"xml(""<config><interface hosts='**' address='10.0.0.x' netmask='255.255.255.0'/></config>"")",,
General-1-20251226-14:24:05-81707,config,,,*.configurator.addDefaultRoutes,false,,
General-1-20251226-14:24:05-81707,config,,,*.configurator.addStaticRoutes,false,,
General-1-20251226-14:24:05-81707,config,,,*.configurator.optimizeRoutes,false,,
General-1-20251226-14:24:05-81707,config,,,*.host*.ipv4.routingTable.netmaskRoutes,"""""",,
General-1-20251226-14:24:05-81707,config,,,*.linkVisualizer.*.displayLinks,false,,
General-3-20251226-14:24:05-81711,runattr,,,configname,General,,
General-3-20251226-14:24:05-81711,runattr,,,datetime,20251226-14:24:05,,
General-3-20251226-14:24:05-81711,runattr,,,datetimef,20251226-142405,,
General-3-20251226-14:24:05-81711,runattr,,,experiment,General,,
General-3-20251226-14:24:05-81711,runattr,,,inifile,omnetpp.ini,,
General-3-20251226-14:24:05-81711,runattr,,,iterationvars,,,
General-3-20251226-14:24:05-81711,runattr,,,iterationvarsd,,,
General-3-20251226-14:24:05-81711,runattr,,,iterationvarsf,,,
General-3-20251226-14:24:05-81711,runattr,,,measurement,,,
General-3-20251226-14:24:05-81711,runattr,,,network,src.AdhocNetwork1,,
General-3-20251226-14:24:05-81711,runattr,,,processid,81711,,
General-3-20251226-14:24:05-81711,runattr,,,repetition,3,,
General-3-20251226-14:24:05-81711,runattr,,,replication,#3,,
General-3-20251226-14:24:05-81711,runattr,,,resultdir,results,,
General-3-20251226-14:24:05-81711,runattr,,,runnumber,3,,
General-3-20251226-14:24:05-81711,runattr,,,seedset,3,,
General-3-20251226-14:24:05-81711,config,,,image-path,../../../inet4.5/images,,
General-3-20251226-14:24:05-81711,config,,,repeat,5,,
General-3-20251226-14:24:05-81711,config,,,network,src.AdhocNetwork1,,
General-3-20251226-14:24:05-81711,config,,,sim-time-limit,50s,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].ipv4.arp.typename,GlobalArp,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].numApps,3,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].typename,src.cluster.ClusterApp,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].localPort,4000,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].destPort,4000,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].helloInterval,1s,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].cfInterval,3s,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].hldTimeThreshold,1s,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].maxTrials,3,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].requestTimeout,1s,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[0].maxClusterSize,10,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].typename,src.tcp.RecordingTcpClientApp,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].delaySamplePeriod,1s,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].delayStaleWindow,3s,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].connectPort,1000,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].tOpen,"uniform(1s, 2s)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].tSend,"uniform(1s, 2s)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].thinkTime,"uniform(0s, 1s)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].idleInterval,"uniform(3s, 5s)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].sendBytes,200B,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].sendInterval,"uniform(1s, 2s)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[1].connectAddress,"""host["" + string((index + intuniform(1,24)) % 25) + ""]""",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[2].typename,TcpEchoApp,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].app[2].localPort,1000,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].typename,RouterWithMetrics,,
General-3-20251226-14:24:05-81711,config,,,**.metrics.samplePeriod,0.5s,,
General-3-20251226-14:24:05-81711,config,,,**.metrics.recordPerUtility,true,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].typename,WirelessInterface,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.transmitter.communicationRange,350m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.receiver.ignoreInterference,false,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.transmitter.interferenceRange,400m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.typename,UnitDiskRadio,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].mac.typename,CsmaCaMac,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].mac.ackTimeout,300us,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].mac.useAck,true,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].mac.fullDuplex,false,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].mac.headerLength,23B,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.typename,GaussMarkovMobility,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.alpha,0.7,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.speed,"uniform(5mps, 10mps)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.speedStdDev,1mps,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.angle,"uniform(0deg, 360deg)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.angleStdDev,10deg,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.margin,2m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].hasStatus,true,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].**.bitrate,1Mbps,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].forwarding,true,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.constraintAreaMinX,0m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.constraintAreaMinY,0m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.constraintAreaMinZ,0m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.constraintAreaMaxX,1250m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.constraintAreaMaxY,1250m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.constraintAreaMaxZ,0m,,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.initialX,"uniform(100m, 1150m)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].mobility.initialY,"uniform(100m, 1150m)",,
General-3-20251226-14:24:05-81711,config,,,*.host[*].wlan[0].radio.displayCommunicationRange,true,,
General-3-20251226-14:24:05-81711,config,,,*.configurator.config,"xml(""<config><interface hosts='**' address='10.0.0.x' netmask='255.255.255.0'/></config>"")",,
General-3-20251226-14:24:05-81711,config,,,*.configurator.addDefaultRoutes,false,,
General-3-20251226-14:24:05-81711,config,,,*.configurator.addStaticRoutes,false,,
General-3-20251226-14:24:05-81711,config,,,*.configurator.optimizeRoutes,false,,
General-3-20251226-14:24:05-81711,config,,,*.host*.ipv4.routingTable.netmaskRoutes,"""""",,
General-3-20251226-14:24:05-81711,config,,,*.linkVisualizer.*.displayLinks,false,,
General-2-20251226-14:24:05-81710,runattr,,,configname,General,,
General-2-20251226-14:24:05-81710,runattr,,,datetime,20251226-14:24:05,,
General-2-20251226-14:24:05-81710,runattr,,,datetimef,20251226-142405,,
General-2-20251226-14:24:05-81710,runattr,,,experiment,General,,
General-2-20251226-14:24:05-81710,runattr,,,inifile,omnetpp.ini,,
General-2-20251226-14:24:05-81710,runattr,,,iterationvars,,,
General-2-20251226-14:24:05-81710,runattr,,,iterationvarsd,,,
General-2-20251226-14:24:05-81710,runattr,,,iterationvarsf,,,
General-2-20251226-14:24:05-81710,runattr,,,measurement,,,
General-2-20251226-14:24:05-81710,runattr,,,network,src.AdhocNetwork1,,
General-2-20251226-14:24:05-81710,runattr,,,processid,81710,,
General-2-20251226-14:24:05-81710,runattr,,,repetition,2,,
General-2-20251226-14:24:05-81710,runattr,,,replication,#2,,
