rep,host,t,TotalClusterMsgSent
2,4,25000.0,109.0
2,4,26000.0,117.0
2,4,27000.0,129.0
2,4,28000.0,133.0
2,4,29000.0,141.0
2,4,30000.0,156.0
2,4,31000.0,161.0
2,4,32000.0,171.0
2,4,33000.0,186.0
2,4,34000.0,196.0
2,4,35000.0,206.0
2,4,36000.0,221.0
2,4,37000.0,231.0
2,4,38000.0,237.0
2,4,39000.0,261.0
2,4,40000.0,267.0
2,4,41000.0,273.0
2,4,42000.0,291.0
2,4,43000.0,303.0
2,4,44000.0,309.0
2,4,45000.0,330.0
2,4,46000.0,344.0
2,4,47000.0,351.0
2,4,48000.0,372.0
2,4,49000.0,386.0
2,4,50000.0,393.0
2,5,1000.0,4.0
2,5,2000.0,11.0
2,5,3000.0,14.0
2,5,4000.0,17.0
2,5,5000.0,23.0
2,5,6000.0,26.0
2,5,7000.0,29.0
2,5,8000.0,35.0
2,5,9000.0,38.0
2,5,10000.0,41.0
2,5,11000.0,47.0
2,5,12000.0,50.0
2,5,13000.0,53.0
2,5,14000.0,61.0
2,5,15000.0,65.0
2,5,16000.0,69.0
2,5,17000.0,77.0
2,5,18000.0,81.0
2,5,19000.0,86.0
2,5,20000.0,96.0
2,5,21000.0,101.0
2,5,22000.0,106.0
2,5,23000.0,116.0
2,5,24000.0,121.0
2,5,25000.0,127.0
2,5,26000.0,139.0
2,5,27000.0,145.0
2,5,28000.0,151.0
2,5,29000.0,163.0
2,5,30000.0,169.0
2,5,31000.0,175.0
2,5,32000.0,187.0
2,5,33000.0,193.0
2,5,34000.0,200.0
2,5,35000.0,214.0
2,5,36000.0,221.0
2,5,37000.0,228.0
2,5,38000.0,235.0
2,5,39000.0,242.0
2,5,40000.0,249.0
2,5,41000.0,256.0
2,5,42000.0,264.0
2,5,43000.0,272.0
2,5,44000.0,280.0
2,5,45000.0,288.0
2,5,46000.0,296.0
2,5,47000.0,304.0
2,5,48000.0,312.0
2,5,49000.0,320.0
2,5,50000.0,328.0
2,6,1000.0,4.0
2,6,2000.0,6.0
2,6,3000.0,8.0
2,6,4000.0,12.0
2,6,5000.0,14.0
2,6,6000.0,16.0
2,6,7000.0,20.0
2,6,8000.0,22.0
2,6,9000.0,24.0
2,6,10000.0,28.0
2,6,11000.0,30.0
2,6,12000.0,32.0
2,6,13000.0,34.0
2,6,14000.0,36.0
2,6,15000.0,38.0
2,6,16000.0,40.0
2,6,17000.0,42.0
2,6,18000.0,44.0
2,6,19000.0,46.0
2,6,20000.0,48.0
2,6,21000.0,50.0
2,6,22000.0,52.0
2,6,23000.0,54.0
2,6,24000.0,56.0
2,6,25000.0,60.0
2,6,26000.0,62.0
2,6,27000.0,65.0
2,6,28000.0,68.0
2,6,29000.0,71.0
2,6,30000.0,74.0
2,6,31000.0,77.0
2,6,32000.0,80.0
2,6,33000.0,83.0
2,6,34000.0,86.0
2,6,35000.0,90.0
2,6,36000.0,94.0
2,6,37000.0,102.0
2,6,38000.0,106.0
2,6,39000.0,111.0
2,6,40000.0,116.0
2,6,41000.0,121.0
2,6,42000.0,126.0
2,6,43000.0,136.0
2,6,44000.0,141.0
2,6,45000.0,146.0
2,6,46000.0,156.0
2,6,47000.0,161.0
2,6,48000.0,166.0
2,6,49000.0,176.0
2,6,50000.0,181.0
2,7,1000.0,2.0
2,7,2000.0,4.0
2,7,3000.0,6.0
2,7,4000.0,7.0
2,7,5000.0,9.0
2,7,6000.0,13.0
2,7,7000.0,15.0
2,7,8000.0,17.0
2,7,9000.0,23.0
2,7,10000.0,26.0
2,7,11000.0,29.0
2,7,12000.0,32.0
2,7,13000.0,35.0
2,7,14000.0,39.0
2,7,15000.0,47.0
2,7,16000.0,51.0
2,7,17000.0,56.0
2,7,18000.0,66.0
2,7,19000.0,71.0
2,7,20000.0,81.0
2,7,21000.0,92.0
2,7,22000.0,98.0
2,7,23000.0,104.0
2,7,24000.0,116.0
2,7,25000.0,122.0
2,7,26000.0,128.0
2,7,27000.0,142.0
2,7,28000.0,149.0
2,7,29000.0,156.0
2,7,30000.0,170.0
2,7,31000.0,177.0
2,7,32000.0,184.0
2,7,33000.0,198.0
2,7,34000.0,205.0
2,7,35000.0,212.0
2,7,36000.0,226.0
2,7,37000.0,233.0
2,7,38000.0,240.0
2,7,39000.0,252.0
2,7,40000.0,258.0
2,7,41000.0,265.0
2,7,42000.0,279.0
2,7,43000.0,286.0
2,7,44000.0,293.0
2,7,45000.0,307.0
2,7,46000.0,314.0
2,7,47000.0,321.0
2,7,48000.0,335.0
2,7,49000.0,342.0
2,7,50000.0,348.0
2,8,1000.0,1.0
2,8,2000.0,2.0
2,8,3000.0,4.0
2,8,4000.0,5.0
2,8,5000.0,6.0
2,8,6000.0,8.0
2,8,7000.0,9.0
2,8,8000.0,10.0
2,8,9000.0,12.0
2,8,10000.0,13.0
2,8,11000.0,15.0
2,8,12000.0,16.0
2,8,13000.0,17.0
2,8,14000.0,18.0
2,8,15000.0,19.0
2,8,16000.0,20.0
2,8,17000.0,21.0
2,8,18000.0,22.0
2,8,19000.0,23.0
2,8,20000.0,24.0
2,8,21000.0,26.0
2,8,22000.0,28.0
2,8,23000.0,30.0
2,8,24000.0,32.0
2,8,25000.0,35.0
2,8,26000.0,38.0
2,8,27000.0,41.0
2,8,28000.0,44.0
2,8,29000.0,47.0
2,8,30000.0,50.0
2,8,31000.0,52.0
2,8,32000.0,54.0
2,8,33000.0,56.0
2,8,34000.0,58.0
2,8,35000.0,60.0
2,8,36000.0,62.0
2,8,37000.0,64.0
2,8,38000.0,66.0
2,8,39000.0,68.0
2,8,40000.0,70.0
2,8,41000.0,73.0
2,8,42000.0,76.0
2,8,43000.0,79.0
2,8,44000.0,82.0
2,8,45000.0,85.0
2,8,46000.0,88.0
2,8,47000.0,91.0
2,8,48000.0,94.0
2,8,49000.0,97.0
2,8,50000.0,100.0
2,9,1000.0,1.0
2,9,2000.0,2.0
2,9,3000.0,4.0
2,9,4000.0,5.0
2,9,5000.0,7.0
2,9,6000.0,8.0
2,9,7000.0,9.0
2,9,8000.0,10.0
2,9,9000.0,12.0
2,9,10000.0,14.0
2,9,11000.0,16.0
2,9,12000.0,18.0
2,9,13000.0,20.0
2,9,14000.0,22.0
2,9,15000.0,24.0
2,9,16000.0,26.0
2,9,17000.0,28.0
2,9,18000.0,30.0
2,9,19000.0,32.0
2,9,20000.0,34.0
2,9,21000.0,38.0
2,9,22000.0,40.0
2,9,23000.0,42.0
2,9,24000.0,44.0
2,9,25000.0,45.0
2,9,26000.0,46.0
2,9,27000.0,47.0
2,9,28000.0,48.0
2,9,29000.0,49.0
2,9,30000.0,50.0
2,9,31000.0,51.0
2,9,32000.0,52.0
2,9,33000.0,53.0
2,9,34000.0,54.0
2,9,35000.0,55.0
2,9,36000.0,56.0
2,9,37000.0,57.0
2,9,38000.0,59.0
2,9,39000.0,65.0
2,9,40000.0,68.0
2,9,41000.0,71.0
2,9,42000.0,77.0
2,9,43000.0,80.0
2,9,44000.0,83.0
2,9,45000.0,89.0
2,9,46000.0,92.0
2,9,47000.0,95.0
2,9,48000.0,101.0
2,9,49000.0,104.0
2,9,50000.0,107.0
3,0,1000.0,1.0
3,0,2000.0,2.0
3,0,3000.0,4.0
3,0,4000.0,5.0
3,0,5000.0,6.0
3,0,6000.0,7.0
3,0,7000.0,8.0
3,0,8000.0,9.0
3,0,9000.0,10.0
3,0,10000.0,11.0
3,0,11000.0,13.0
3,0,12000.0,15.0
3,0,13000.0,18.0
3,0,14000.0,21.0
3,0,15000.0,24.0
3,0,16000.0,27.0
3,0,17000.0,30.0
3,0,18000.0,36.0
3,0,19000.0,39.0
3,0,20000.0,42.0
3,0,21000.0,48.0
3,0,22000.0,51.0
3,0,23000.0,54.0
3,0,24000.0,57.0
3,0,25000.0,60.0
3,0,26000.0,63.0
3,0,27000.0,66.0
3,0,28000.0,69.0
3,0,29000.0,72.0
3,0,30000.0,76.0
3,0,31000.0,80.0
3,0,32000.0,84.0
3,0,33000.0,88.0
3,0,34000.0,92.0
3,0,35000.0,96.0
3,0,36000.0,104.0
3,0,37000.0,108.0
3,0,38000.0,112.0
3,0,39000.0,120.0
3,0,40000.0,124.0
3,0,41000.0,128.0
3,0,42000.0,136.0
3,0,43000.0,140.0
3,0,44000.0,144.0
3,0,45000.0,152.0
3,0,46000.0,156.0
3,0,47000.0,159.0
3,0,48000.0,163.0
3,0,49000.0,165.0
3,0,50000.0,167.0
3,1,1000.0,1.0
3,1,2000.0,3.0
3,1,3000.0,5.0
3,1,4000.0,6.0
3,1,5000.0,7.0
3,1,6000.0,9.0
3,1,7000.0,10.0
3,1,8000.0,11.0
3,1,9000.0,13.0
3,1,10000.0,14.0
3,1,11000.0,15.0
3,1,12000.0,16.0
3,1,13000.0,17.0
3,1,14000.0,18.0
3,1,15000.0,20.0
3,1,16000.0,21.0
3,1,17000.0,22.0
3,1,18000.0,24.0
3,1,19000.0,25.0
3,1,20000.0,26.0
3,1,21000.0,28.0
3,1,22000.0,29.0
3,1,23000.0,30.0
3,1,24000.0,32.0
3,1,25000.0,33.0
3,1,26000.0,34.0
3,1,27000.0,36.0
3,1,28000.0,37.0
3,1,29000.0,38.0
3,1,30000.0,40.0
3,1,31000.0,41.0
3,1,32000.0,42.0
3,1,33000.0,44.0
3,1,34000.0,45.0
3,1,35000.0,46.0
3,1,36000.0,52.0
3,1,37000.0,54.0
3,1,38000.0,60.0
3,1,39000.0,67.0
3,1,40000.0,71.0
3,1,41000.0,83.0
3,1,42000.0,95.0
3,1,43000.0,99.0
3,1,44000.0,111.0
3,1,45000.0,119.0
3,1,46000.0,123.0
3,1,47000.0,133.0
3,1,48000.0,143.0
3,1,49000.0,148.0
3,1,50000.0,163.0
3,2,1000.0,0.0
3,2,2000.0,0.0
3,2,3000.0,0.0
3,2,4000.0,0.0
3,2,5000.0,0.0
3,2,6000.0,0.0
3,2,7000.0,0.0
3,2,8000.0,0.0
3,2,9000.0,0.0
3,2,10000.0,0.0
3,2,11000.0,0.0
3,2,12000.0,0.0
3,2,13000.0,0.0
3,2,14000.0,0.0
3,2,15000.0,0.0
3,2,16000.0,0.0
3,2,17000.0,0.0
3,2,18000.0,0.0
3,2,19000.0,0.0
3,2,20000.0,0.0
3,2,21000.0,0.0
3,2,22000.0,0.0
3,2,23000.0,0.0
3,2,24000.0,0.0
3,2,25000.0,0.0
3,2,26000.0,0.0
3,2,27000.0,0.0
3,2,28000.0,0.0
3,2,29000.0,0.0
3,2,30000.0,0.0
3,2,31000.0,0.0
3,2,32000.0,0.0
3,2,33000.0,0.0
3,2,34000.0,0.0
3,2,35000.0,0.0
3,2,36000.0,0.0
3,2,37000.0,0.0
3,2,38000.0,2.0
3,2,39000.0,3.0
3,2,40000.0,4.0
3,2,41000.0,6.0
3,2,42000.0,7.0
3,2,43000.0,8.0
3,2,44000.0,11.0
3,2,45000.0,13.0
3,2,46000.0,15.0
3,2,47000.0,18.0
3,2,48000.0,21.0
3,2,49000.0,25.0
3,2,50000.0,33.0
3,4,1000.0,1.0
3,4,2000.0,3.0
3,4,3000.0,5.0
3,4,4000.0,7.0
3,4,5000.0,9.0
3,4,6000.0,13.0
3,4,7000.0,15.0
3,4,8000.0,17.0
3,4,9000.0,21.0
3,4,10000.0,23.0
3,4,11000.0,25.0
3,4,12000.0,31.0
3,4,13000.0,34.0
3,4,14000.0,40.0
3,4,15000.0,46.0
3,4,16000.0,49.0
3,4,17000.0,55.0
3,4,18000.0,61.0
3,4,19000.0,64.0
3,4,20000.0,67.0
3,4,21000.0,76.0
3,4,22000.0,79.0
3,4,23000.0,82.0
3,4,24000.0,85.0
3,4,25000.0,88.0
3,4,26000.0,91.0
3,4,27000.0,94.0
3,4,28000.0,97.0
3,4,29000.0,100.0
3,4,30000.0,103.0
3,4,31000.0,106.0
3,4,32000.0,109.0
3,4,33000.0,112.0
3,4,34000.0,115.0
3,4,35000.0,118.0
3,4,36000.0,121.0
3,4,37000.0,124.0
3,4,38000.0,127.0
3,4,39000.0,130.0
3,4,40000.0,133.0
3,4,41000.0,136.0
3,4,42000.0,139.0
3,4,43000.0,140.0
3,4,44000.0,141.0
3,4,45000.0,142.0
3,4,46000.0,143.0
3,4,47000.0,144.0
3,4,48000.0,145.0
3,4,49000.0,146.0
3,4,50000.0,147.0
3,5,1000.0,1.0
3,5,2000.0,2.0
3,5,3000.0,4.0
3,5,4000.0,5.0
3,5,5000.0,6.0
3,5,6000.0,8.0
3,5,7000.0,9.0
3,5,8000.0,10.0
3,5,9000.0,12.0
3,5,10000.0,13.0
3,5,11000.0,14.0
3,5,12000.0,15.0
3,5,13000.0,16.0
3,5,14000.0,17.0
3,5,15000.0,19.0
3,5,16000.0,20.0
3,5,17000.0,21.0
3,5,18000.0,23.0
3,5,19000.0,24.0
3,5,20000.0,25.0
3,5,21000.0,27.0
3,5,22000.0,28.0
3,5,23000.0,29.0
3,5,24000.0,31.0
3,5,25000.0,32.0
3,5,26000.0,33.0
3,5,27000.0,35.0
3,5,28000.0,36.0
3,5,29000.0,37.0
3,5,30000.0,39.0
3,5,31000.0,40.0
3,5,32000.0,41.0
3,5,33000.0,43.0
3,5,34000.0,44.0
3,5,35000.0,45.0
3,5,36000.0,47.0
3,5,37000.0,48.0
3,5,38000.0,49.0
3,5,39000.0,50.0
3,5,40000.0,52.0
3,5,41000.0,54.0
3,5,42000.0,58.0
3,5,43000.0,60.0
3,5,44000.0,62.0
3,5,45000.0,66.0
3,5,46000.0,70.0
3,5,47000.0,75.0
3,5,48000.0,85.0
3,5,49000.0,90.0
3,5,50000.0,95.0
3,6,1000.0,2.0
3,6,2000.0,6.0
3,6,3000.0,10.0
3,6,4000.0,12.0
3,6,5000.0,16.0
3,6,6000.0,20.0
3,6,7000.0,22.0
3,6,8000.0,26.0
3,6,9000.0,30.0
3,6,10000.0,32.0
3,6,11000.0,36.0
3,6,12000.0,40.0
3,6,13000.0,42.0
3,6,14000.0,44.0
3,6,15000.0,48.0
3,6,16000.0,50.0
3,6,17000.0,54.0
3,6,18000.0,58.0
3,6,19000.0,60.0
3,6,20000.0,64.0
3,6,21000.0,68.0
3,6,22000.0,70.0
3,6,23000.0,72.0
3,6,24000.0,76.0
3,6,25000.0,78.0
3,6,26000.0,82.0
3,6,27000.0,86.0
3,6,28000.0,88.0
3,6,29000.0,92.0
3,6,30000.0,96.0
3,6,31000.0,98.0
3,6,32000.0,100.0
3,6,33000.0,104.0
3,6,34000.0,105.0
3,6,35000.0,107.0
3,6,36000.0,108.0
3,6,37000.0,109.0
3,6,38000.0,110.0
3,6,39000.0,111.0
3,6,40000.0,113.0
3,6,41000.0,115.0
3,6,42000.0,117.0
3,6,43000.0,119.0
3,6,44000.0,121.0
3,6,45000.0,123.0
3,6,46000.0,125.0
3,6,47000.0,127.0
3,6,48000.0,129.0
3,6,49000.0,131.0
3,6,50000.0,133.0
3,7,1000.0,1.0
3,7,2000.0,2.0
3,7,3000.0,4.0
3,7,4000.0,6.0
3,7,5000.0,8.0
3,7,6000.0,12.0
3,7,7000.0,14.0
3,7,8000.0,16.0
3,7,9000.0,20.0
3,7,10000.0,22.0
3,7,11000.0,25.0
3,7,12000.0,31.0
3,7,13000.0,34.0
3,7,14000.0,37.0
3,7,15000.0,43.0
3,7,16000.0,46.0
3,7,17000.0,49.0
3,7,18000.0,52.0
3,7,19000.0,55.0
3,7,20000.0,58.0
3,7,21000.0,64.0
3,7,22000.0,67.0
3,7,23000.0,70.0
3,7,24000.0,73.0
3,7,25000.0,76.0
3,7,26000.0,79.0
3,7,27000.0,82.0
3,7,28000.0,85.0
3,7,29000.0,88.0
3,7,30000.0,91.0
3,7,31000.0,94.0
3,7,32000.0,97.0
3,7,33000.0,101.0
3,7,34000.0,105.0
3,7,35000.0,109.0
3,7,36000.0,119.0
3,7,37000.0,124.0
3,7,38000.0,129.0
3,7,39000.0,139.0
3,7,40000.0,144.0
3,7,41000.0,149.0
3,7,42000.0,159.0
3,7,43000.0,163.0
3,7,44000.0,167.0
3,7,45000.0,177.0
3,7,46000.0,182.0
3,7,47000.0,187.0
3,7,48000.0,197.0
3,7,49000.0,202.0
3,7,50000.0,207.0
3,8,1000.0,2.0
3,8,2000.0,6.0
3,8,3000.0,8.0
3,8,4000.0,10.0
3,8,5000.0,14.0
3,8,6000.0,16.0
3,8,7000.0,18.0
3,8,8000.0,22.0
3,8,9000.0,24.0
3,8,10000.0,26.0
3,8,11000.0,30.0
3,8,12000.0,32.0
3,8,13000.0,34.0
3,8,14000.0,36.0
3,8,15000.0,38.0
3,8,16000.0,40.0
3,8,17000.0,44.0
3,8,18000.0,46.0
3,8,19000.0,48.0
3,8,20000.0,52.0
3,8,21000.0,54.0
3,8,22000.0,56.0
3,8,23000.0,58.0
3,8,24000.0,60.0
3,8,25000.0,62.0
3,8,26000.0,66.0
3,8,27000.0,68.0
3,8,28000.0,70.0
3,8,29000.0,74.0
3,8,30000.0,76.0
3,8,31000.0,78.0
3,8,32000.0,79.0
3,8,33000.0,80.0
3,8,34000.0,81.0
3,8,35000.0,83.0
3,8,36000.0,84.0
3,8,37000.0,85.0
3,8,38000.0,86.0
3,8,39000.0,87.0
3,8,40000.0,88.0
3,8,41000.0,89.0
3,8,42000.0,90.0
3,8,43000.0,91.0
3,8,44000.0,92.0
3,8,45000.0,93.0
3,8,46000.0,94.0
3,8,47000.0,95.0
3,8,48000.0,96.0
3,8,49000.0,97.0
3,8,50000.0,98.0
3,9,1000.0,2.0
3,9,2000.0,4.0
3,9,3000.0,8.0
3,9,4000.0,10.0
3,9,5000.0,12.0
3,9,6000.0,16.0
3,9,7000.0,18.0
3,9,8000.0,20.0
3,9,9000.0,24.0
3,9,10000.0,26.0
3,9,11000.0,28.0
3,9,12000.0,32.0
3,9,13000.0,34.0
3,9,14000.0,36.0
3,9,15000.0,40.0
3,9,16000.0,42.0
3,9,17000.0,44.0
3,9,18000.0,48.0
3,9,19000.0,50.0
3,9,20000.0,52.0
3,9,21000.0,56.0
3,9,22000.0,58.0
3,9,23000.0,60.0
3,9,24000.0,64.0
3,9,25000.0,66.0
3,9,26000.0,68.0
3,9,27000.0,72.0
3,9,28000.0,74.0
3,9,29000.0,76.0
3,9,30000.0,84.0
3,9,31000.0,88.0
3,9,32000.0,91.0
3,9,33000.0,99.0
3,9,34000.0,102.0
3,9,35000.0,105.0
3,9,36000.0,114.0
3,9,37000.0,117.0
3,9,38000.0,123.0
3,9,39000.0,129.0
3,9,40000.0,132.0
3,9,41000.0,135.0
3,9,42000.0,141.0
3,9,43000.0,144.0
3,9,44000.0,147.0
3,9,45000.0,153.0
3,9,46000.0,156.0
3,9,47000.0,160.0
3,9,48000.0,172.0
3,9,49000.0,176.0
3,9,50000.0,180.0
4,0,1000.0,4.0
4,0,2000.0,8.0
4,0,3000.0,10.0
4,0,4000.0,12.0
4,0,5000.0,14.0
4,0,6000.0,16.0
4,0,7000.0,18.0
4,0,8000.0,20.0
4,0,9000.0,22.0
4,0,10000.0,24.0
4,0,11000.0,26.0
4,0,12000.0,28.0
4,0,13000.0,30.0
4,0,14000.0,32.0
4,0,15000.0,34.0
4,0,16000.0,36.0
4,0,17000.0,38.0
4,0,18000.0,40.0
4,0,19000.0,42.0
4,0,20000.0,44.0
4,0,21000.0,46.0
4,0,22000.0,48.0
4,0,23000.0,50.0
4,0,24000.0,52.0
4,0,25000.0,58.0
4,0,26000.0,61.0
4,0,27000.0,64.0
4,0,28000.0,70.0
4,0,29000.0,73.0
4,0,30000.0,76.0
4,0,31000.0,82.0
4,0,32000.0,85.0
4,0,33000.0,88.0
4,0,34000.0,94.0
4,0,35000.0,96.0
4,0,36000.0,98.0
4,0,37000.0,102.0
4,0,38000.0,104.0
4,0,39000.0,106.0
4,0,40000.0,110.0
4,0,41000.0,111.0
4,0,42000.0,112.0
4,0,43000.0,114.0
4,0,44000.0,116.0
4,0,45000.0,119.0
4,0,46000.0,122.0
4,0,47000.0,125.0
4,0,48000.0,128.0
4,0,49000.0,131.0
4,0,50000.0,134.0
4,1,1000.0,0.0
4,1,2000.0,0.0
4,1,3000.0,0.0
4,1,4000.0,0.0
4,1,5000.0,0.0
4,1,6000.0,0.0
4,1,7000.0,1.0
4,1,8000.0,2.0
4,1,9000.0,3.0
4,1,10000.0,5.0
4,1,11000.0,6.0
4,1,12000.0,7.0
4,1,13000.0,9.0
4,1,14000.0,10.0
4,1,15000.0,11.0
4,1,16000.0,13.0
4,1,17000.0,14.0
4,1,18000.0,15.0
4,1,19000.0,17.0
4,1,20000.0,18.0
4,1,21000.0,19.0
4,1,22000.0,21.0
4,1,23000.0,22.0
4,1,24000.0,23.0
4,1,25000.0,25.0
4,1,26000.0,26.0
4,1,27000.0,27.0
4,1,28000.0,28.0
4,1,29000.0,29.0
4,1,30000.0,30.0
4,1,31000.0,31.0
4,1,32000.0,37.0
4,1,33000.0,40.0
4,1,34000.0,43.0
4,1,35000.0,49.0
4,1,36000.0,52.0
4,1,37000.0,55.0
4,1,38000.0,61.0
4,1,39000.0,64.0
4,1,40000.0,67.0
4,1,41000.0,73.0
4,1,42000.0,76.0
4,1,43000.0,79.0
4,1,44000.0,86.0
4,1,45000.0,90.0
4,1,46000.0,94.0
4,1,47000.0,101.0
4,1,48000.0,104.0
4,1,49000.0,107.0
4,1,50000.0,113.0
4,2,1000.0,1.0
4,2,2000.0,2.0
4,2,3000.0,4.0
4,2,4000.0,5.0
4,2,5000.0,6.0
4,2,6000.0,8.0
4,2,7000.0,9.0
4,2,8000.0,10.0
4,2,9000.0,11.0
4,2,10000.0,12.0
4,2,11000.0,13.0
4,2,12000.0,14.0
4,2,13000.0,15.0
4,2,14000.0,16.0
4,2,15000.0,18.0
4,2,16000.0,19.0
4,2,17000.0,20.0
4,2,18000.0,22.0
4,2,19000.0,23.0
4,2,20000.0,24.0
4,2,21000.0,26.0
4,2,22000.0,27.0
4,2,23000.0,28.0
4,2,24000.0,30.0
4,2,25000.0,31.0
4,2,26000.0,33.0
4,2,27000.0,37.0
4,2,28000.0,39.0
4,2,29000.0,41.0
4,2,30000.0,43.0
4,2,31000.0,45.0
4,2,32000.0,47.0
4,2,33000.0,49.0
4,2,34000.0,51.0
4,2,35000.0,55.0
4,2,36000.0,57.0
4,2,37000.0,59.0
4,2,38000.0,61.0
4,2,39000.0,63.0
4,2,40000.0,65.0
4,2,41000.0,67.0
4,2,42000.0,69.0
4,2,43000.0,71.0
4,2,44000.0,72.0
4,2,45000.0,76.0
4,2,46000.0,78.0
4,2,47000.0,80.0
4,2,48000.0,84.0
4,2,49000.0,86.0
4,2,50000.0,88.0
4,4,1000.0,2.0
4,4,2000.0,3.0
4,4,3000.0,4.0
4,4,4000.0,6.0
4,4,5000.0,7.0
4,4,6000.0,8.0
4,4,7000.0,10.0
4,4,8000.0,11.0
4,4,9000.0,12.0
4,4,10000.0,14.0
4,4,11000.0,15.0
4,4,12000.0,16.0
4,4,13000.0,18.0
4,4,14000.0,19.0
4,4,15000.0,20.0
4,4,16000.0,22.0
4,4,17000.0,23.0
4,4,18000.0,24.0
4,4,19000.0,26.0
4,4,20000.0,27.0
4,4,21000.0,28.0
4,4,22000.0,30.0
4,4,23000.0,31.0
4,4,24000.0,32.0
4,4,25000.0,34.0
4,4,26000.0,35.0
4,4,27000.0,37.0
4,4,28000.0,41.0
4,4,29000.0,45.0
4,4,30000.0,47.0
4,4,31000.0,52.0
4,4,32000.0,62.0
4,4,33000.0,70.0
4,4,34000.0,78.0
4,4,35000.0,86.0
4,4,36000.0,94.0
4,4,37000.0,102.0
4,4,38000.0,110.0
4,4,39000.0,118.0
4,4,40000.0,122.0
4,4,41000.0,127.0
4,4,42000.0,132.0
4,4,43000.0,142.0
4,4,44000.0,147.0
4,4,45000.0,152.0
4,4,46000.0,162.0
4,4,47000.0,167.0
4,4,48000.0,172.0
4,4,49000.0,182.0
4,4,50000.0,187.0
4,5,1000.0,2.0
4,5,2000.0,6.0
4,5,3000.0,9.0
4,5,4000.0,12.0
4,5,5000.0,18.0
4,5,6000.0,21.0
4,5,7000.0,24.0
4,5,8000.0,30.0
4,5,9000.0,33.0
4,5,10000.0,36.0
4,5,11000.0,39.0
4,5,12000.0,42.0
4,5,13000.0,45.0
4,5,14000.0,48.0
4,5,15000.0,51.0
4,5,16000.0,54.0
4,5,17000.0,58.0
4,5,18000.0,62.0
4,5,19000.0,66.0
4,5,20000.0,70.0
4,5,21000.0,74.0
4,5,22000.0,78.0
4,5,23000.0,86.0
4,5,24000.0,90.0
4,5,25000.0,93.0
4,5,26000.0,96.0
4,5,27000.0,100.0
4,5,28000.0,104.0
4,5,29000.0,112.0
4,5,30000.0,116.0
4,5,31000.0,120.0
4,5,32000.0,128.0
4,5,33000.0,132.0
4,5,34000.0,135.0
4,5,35000.0,138.0
4,5,36000.0,141.0
4,5,37000.0,144.0
4,5,38000.0,147.0
4,5,39000.0,150.0
4,5,40000.0,153.0
4,5,41000.0,156.0
4,5,42000.0,160.0
4,5,43000.0,164.0
4,5,44000.0,172.0
4,5,45000.0,176.0
4,5,46000.0,181.0
4,5,47000.0,191.0
4,5,48000.0,196.0
4,5,49000.0,201.0
4,5,50000.0,211.0
4,6,1000.0,2.0
4,6,2000.0,3.0
4,6,3000.0,4.0
4,6,4000.0,5.0
4,6,5000.0,5.0
4,6,6000.0,6.0
4,6,7000.0,8.0
4,6,8000.0,10.0
4,6,9000.0,13.0
4,6,10000.0,19.0
4,6,11000.0,22.0
4,6,12000.0,25.0
4,6,13000.0,31.0
4,6,14000.0,34.0
4,6,15000.0,37.0
4,6,16000.0,43.0
4,6,17000.0,46.0
4,6,18000.0,49.0
4,6,19000.0,55.0
4,6,20000.0,58.0
4,6,21000.0,61.0
4,6,22000.0,67.0
4,6,23000.0,70.0
4,6,24000.0,73.0
4,6,25000.0,79.0
4,6,26000.0,82.0
4,6,27000.0,85.0
4,6,28000.0,91.0
4,6,29000.0,94.0
4,6,30000.0,97.0
4,6,31000.0,103.0
4,6,32000.0,106.0
4,6,33000.0,108.0
4,6,34000.0,112.0
4,6,35000.0,114.0
4,6,36000.0,116.0
4,6,37000.0,118.0
4,6,38000.0,120.0
4,6,39000.0,122.0
4,6,40000.0,127.0
4,6,41000.0,133.0
4,6,42000.0,136.0
4,6,43000.0,145.0
4,6,44000.0,151.0
4,6,45000.0,154.0
4,6,46000.0,166.0
4,6,47000.0,174.0
4,6,48000.0,177.0
4,6,49000.0,186.0
4,6,50000.0,193.0
4,7,1000.0,2.0
4,7,2000.0,3.0
4,7,3000.0,4.0
4,7,4000.0,6.0
4,7,5000.0,7.0
4,7,6000.0,8.0
4,7,7000.0,10.0
4,7,8000.0,11.0
4,7,9000.0,13.0
4,7,10000.0,17.0
4,7,11000.0,19.0
4,7,12000.0,21.0
4,7,13000.0,25.0
4,7,14000.0,27.0
4,7,15000.0,29.0
4,7,16000.0,34.0
4,7,17000.0,37.0
4,7,18000.0,40.0
4,7,19000.0,46.0
4,7,20000.0,49.0
4,7,21000.0,52.0
4,7,22000.0,59.0
4,7,23000.0,63.0
4,7,24000.0,67.0
4,7,25000.0,75.0
4,7,26000.0,79.0
4,7,27000.0,83.0
4,7,28000.0,91.0
4,7,29000.0,95.0
4,7,30000.0,99.0
4,7,31000.0,108.0
4,7,32000.0,113.0
4,7,33000.0,118.0
4,7,34000.0,128.0
4,7,35000.0,133.0
4,7,36000.0,138.0
4,7,37000.0,148.0
4,7,38000.0,153.0
4,7,39000.0,158.0
4,7,40000.0,168.0
4,7,41000.0,173.0
4,7,42000.0,177.0
4,7,43000.0,187.0
4,7,44000.0,192.0
4,7,45000.0,197.0
4,7,46000.0,207.0
4,7,47000.0,212.0
4,7,48000.0,217.0
4,7,49000.0,227.0
